event_type,gbtt_timestamp,original_loc_stanox,planned_timestamp,timetable_variation,original_loc_timestamp,current_train_id,delay_monitoring_point,next_report_run_time,reporting_stanox,actual_timestamp,correction_ind,event_source,train_file_address,platform,division_code,train_terminated,train_id,offroute_ind,variation_status,train_service_code,toc_id,loc_stanox,auto_expected,direction_ind,route,planned_event_type,next_report_stanox,line_ind
DEPARTURE,,,2023-05-27 05:12:30,2,,,true,3,87643,2023-05-27 05:10:00,false,AUTOMATIC,, 1,88,false,875Z021527,false,EARLY,24788005,88,87643,true,UP,UP,DEPARTURE,87626,S
DEPARTURE,,,2023-05-27 05:11:00,0,,,false,1,00000,2023-05-27 05:11:00,false,AUTOMATIC,,,86,false,731T24M527,false,ON TIME,25905000,86,73108,true,DOWN,DOWN,DEPARTURE,73106,2
DEPARTURE,,,2023-05-27 05:10:00,0,,,false,1,00000,2023-05-27 05:10:00,false,AUTOMATIC,,,33,false,739T08M527,false,ON TIME,21381001,33,73108,true,DOWN,DOWN,DEPARTURE,73106,4
DEPARTURE,,,2023-05-27 05:27:30,17,,,false,3,00000,2023-05-27 05:10:00,false,AUTOMATIC,,,23,false,365K19M527,false,EARLY,22974000,23,36401,true,UP,UP,DEPARTURE,36501,U
DEPARTURE,2023-05-27 05:10:00,,2023-05-27 05:10:30,0,,,false,2,00000,2023-05-27 05:10:00,false,AUTOMATIC,, 2,88,false,889P91M527,false,ON TIME,22761000,88,88705,true,DOWN,DOWN,DEPARTURE,88709,
ARRIVAL,2023-05-27 05:12:00,,2023-05-27 05:12:00,0,,,false,1,00000,2023-05-27 05:12:00,false,AUTOMATIC,, 2,88,false,889P91M527,false,ON TIME,22761000,88,88709,true,DOWN,DOWN,ARRIVAL,88711,
ARRIVAL,,,2023-05-27 05:23:30,12,,,true,12,51955,2023-05-27 05:11:00,false,AUTOMATIC,,,21,false,475B12M427,false,EARLY,21916400,21,51955,true,,,ARRIVAL,52736,
DEPARTURE,,,2023-05-27 05:12:30,1,,,true,1,81431,2023-05-27 05:11:00,false,AUTOMATIC,,,25,false,815C42M427,false,EARLY,25467001,25,81431,true,DOWN,DOWN,DEPARTURE,81690,M
DEPARTURE,2023-05-27 05:09:00,,2023-05-27 05:09:00,1,,,true,2,74003,2023-05-27 05:10:00,false,AUTOMATIC,,,33,false,745N11M527,false,LATE,21381008,33,74003,true,UP,UP,DEPARTURE,74005,U
ARRIVAL,2023-05-27 05:11:00,,2023-05-27 05:11:00,1,,,true,,74005,2023-05-27 05:12:00,false,AUTOMATIC,, 5,33,true,745N11M527,false,LATE,21381008,33,74005,true,UP,UP,DESTINATION,,U
DEPARTURE,,,,0,,,false,,,2023-05-27 05:10:00,false,AUTOMATIC,,,86,false,745T25M427,true,OFF ROUTE,25905000,86,73253,,,,DEPARTURE,,
ARRIVAL,,,2023-05-27 05:02:00,9,,,true,1,73251,2023-05-27 05:11:00,false,AUTOMATIC,,,86,false,745T25M427,false,LATE,25905000,86,73251,true,,,ARRIVAL,73111,
DEPARTURE,2023-05-27 05:11:00,,2023-05-27 05:11:00,1,,,true,2,73663,2023-05-27 05:10:00,false,AUTOMATIC,, 3,33,false,739T06M427,false,EARLY,21381001,33,73663,true,DOWN,DOWN,DEPARTURE,73770,
ARRIVAL,,,,0,,,false,,,2023-05-27 05:11:00,false,AUTOMATIC,,,84,false,875S07M527,true,OFF ROUTE,24676004,84,87214,,,,ARRIVAL,,
DEPARTURE,,,2023-05-27 05:26:30,15,,,false,2,00000,2023-05-27 05:11:00,false,AUTOMATIC,,,23,false,325H40M427,false,EARLY,12974820,23,42015,true,UP,UP,DEPARTURE,42016,F
ARRIVAL,,,2023-05-27 05:09:30,3,,,true,1,15701,2023-05-27 05:12:00,false,AUTOMATIC,,,20,false,165P60M427,false,LATE,21734000,20,15701,true,,,ARRIVAL,15229,
DEPARTURE,,,2023-05-27 05:11:00,1,,,true,6,54103,2023-05-27 05:10:00,false,AUTOMATIC,, 3,88,false,541C00M527,false,EARLY,22726100,88,54103,true,DOWN,DOWN,DEPARTURE,54001,S
DEPARTURE,2023-05-27 05:11:00,,2023-05-27 05:11:00,1,,,true,2,87219,2023-05-27 05:10:00,false,AUTOMATIC,, 6,84,false,872Y03M527,false,EARLY,24671205,84,87219,true,DOWN,DOWN,DEPARTURE,87153,S
DEPARTURE,,,2023-05-27 05:57:30,47,,,true,6,86066,2023-05-27 05:10:00,false,AUTOMATIC,MG3, 2,54,false,564O191826,false,EARLY,55460180,54,86066,true,DOWN,DOWN,DEPARTURE,86069,F
DEPARTURE,2023-05-27 05:14:00,,2023-05-27 05:14:00,4,,,true,2,48231,2023-05-27 05:10:00,false,AUTOMATIC,,,21,false,485D69M527,false,EARLY,21890002,21,48232,true,UP,UP,DEPARTURE,48236,E
DEPARTURE,,,2023-05-27 05:16:00,5,,,false,2,00000,2023-05-27 05:11:00,false,AUTOMATIC,,,21,false,485D69M527,false,EARLY,21890002,21,48236,true,UP,UP,DEPARTURE,48218,A
ARRIVAL,,,,0,,,false,,,2023-05-27 05:11:00,false,AUTOMATIC,,,79,false,515B02M527,true,OFF ROUTE,25936005,79,52705,,,,ARRIVAL,,
ARRIVAL,2023-05-27 05:13:00,,2023-05-27 05:13:00,1,,,true,,52074,2023-05-27 05:12:00,false,AUTOMATIC,, 2,30,true,875C91M427,false,EARLY,22216001,30,52074,true,UP,UP,DESTINATION,,U
DEPARTURE,,,2023-05-27 05:24:00,15,,,false,23,00000,2023-05-27 05:09:00,false,AUTOMATIC,MLV, 1,54,false,863Q001826,false,EARLY,54761000,54,87939,true,UP,UP,DEPARTURE,87687,
DEPARTURE,,,2023-05-27 05:10:30,1,,,false,2,00000,2023-05-27 05:11:00,false,AUTOMATIC,,,65,false,321A04M527,false,LATE,22108001,65,32525,true,UP,UP,DEPARTURE,32534,F
DEPARTURE,2023-05-27 05:00:00,,2023-05-27 05:00:30,10,,,true,20,69021,2023-05-27 05:10:00,false,AUTOMATIC,MGE, 5,54,false,334O461227,false,LATE,55460180,54,69021,true,UP,UP,DEPARTURE,70029,S
DEPARTURE,,,2023-05-27 05:13:30,4,,,false,6,00000,2023-05-27 05:09:00,false,AUTOMATIC,, 2,29,false,695C01M527,false,EARLY,22977000,29,69211,true,UP,UP,DEPARTURE,69202,
DEPARTURE,2023-05-27 05:12:00,,2023-05-27 05:12:30,2,,,true,1,57403,2023-05-27 05:10:00,false,AUTOMATIC,, 3,28,false,575C01M527,false,EARLY,22152000,28,57403,true,DOWN,DOWN,DEPARTURE,57406,M
DEPARTURE,,,2023-05-27 05:13:30,2,,,false,3,00000,2023-05-27 05:11:00,false,AUTOMATIC,,,28,false,575C01M527,false,EARLY,22152000,28,57406,true,UP,UP,DEPARTURE,57435,M
DEPARTURE,2023-05-27 05:26:00,,2023-05-27 05:26:00,15,,,false,2,00000,2023-05-27 05:11:00,false,AUTOMATIC,,,60,false,075W02M527,false,EARLY,13569815,60,07201,true,UP,UP,DEPARTURE,07200,
DEPARTURE,,,2023-05-27 05:14:30,4,,,false,2,00000,2023-05-27 05:10:00,false,AUTOMATIC,, 4,84,false,875D05M527,false,EARLY,24676004,84,87271,true,DOWN,DOWN,DEPARTURE,87301,
ARRIVAL,2023-05-27 05:12:00,,2023-05-27 05:12:00,1,,,true,1,88424,2023-05-27 05:11:00,false,AUTOMATIC,, 1,80,false,882B03M527,false,EARLY,24659005,80,88424,true,UP,UP,ARRIVAL,88604,
DEPARTURE,,,2023-05-27 05:19:30,8,,,true,9,18414,2023-05-27 05:11:00,false,MANUAL,MLB,,17,false,235Z681427,false,EARLY,22295010,17,18414,false,,,DEPARTURE,18442,
DEPARTURE,,,2023-05-27 05:27:00,16,,,true,4,84135,2023-05-27 05:11:00,false,AUTOMATIC,,,25,false,845A71M527,false,EARLY,25397003,25,84135,true,DOWN,DOWN,DEPARTURE,84139,D
DEPARTURE,,,2023-05-27 05:11:30,1,,,true,2,54238,2023-05-27 05:10:00,false,AUTOMATIC,, 1,61,false,545D01M527,false,EARLY,21704001,61,54238,true,UP,UP,DEPARTURE,54245,2
ARRIVAL,,,2023-05-27 05:11:30,0,,,true,1,87203,2023-05-27 05:11:00,false,AUTOMATIC,,,88,false,871A88M527,false,ON TIME,24747000,88,87203,true,,,ARRIVAL,87230,
ARRIVAL,,,2023-05-27 05:44:30,33,,,false,33,00000,2023-05-27 05:11:00,false,AUTOMATIC,,,60,false,075F00M527,false,EARLY,13560015,60,06351,true,,,ARRIVAL,06350,
ARRIVAL,,,2023-05-27 05:12:30,0,,,false,1,00000,2023-05-27 05:12:00,false,AUTOMATIC,,,23,false,305C00M427,false,ON TIME,22974000,23,30041,true,,,ARRIVAL,30044,
ARRIVAL,2023-05-27 04:57:00,,2023-05-27 04:57:00,0,,,true,,89473,2023-05-27 04:57:00,false,MANUAL,,,80,true,895J05M427,false,ON TIME,24647005,80,89473,true,,,DESTINATION,,
DEPARTURE,,,2023-05-27 05:11:30,1,,,true,14,04010,2023-05-27 05:10:00,false,AUTOMATIC,MPB, 1,35,false,041Y11M427,false,EARLY,23570003,35,04010,true,DOWN,DOWN,DEPARTURE,07327,
DEPARTURE,,,2023-05-27 05:11:00,0,,,true,2,79306,2023-05-27 05:11:00,false,AUTOMATIC,,,71,false,801B39M427,false,ON TIME,25432000,71,79306,true,UP,UP,DEPARTURE,79303,
DEPARTURE,,,2023-05-27 05:15:30,5,,,true,6,53221,2023-05-27 05:10:00,false,AUTOMATIC,MG9, 1,54,false,174L39C926,false,EARLY,55460180,54,53221,true,UP,UP,DEPARTURE,53223,S
ARRIVAL,2023-05-27 05:12:00,,2023-05-27 05:11:30,0,,,false,1,00000,2023-05-27 05:11:00,false,AUTOMATIC,, 2,30,false,529I39M527,false,ON TIME,22215003,30,52049,true,DOWN,DOWN,ARRIVAL,87660,
DEPARTURE,,,2023-05-27 05:10:00,1,,,true,1,56598,2023-05-27 05:11:00,false,AUTOMATIC,,,28,false,571B04M427,false,LATE,22275000,28,56598,true,UP,UP,DEPARTURE,56601,T
DEPARTURE,,,2023-05-27 05:40:30,29,,,true,3,52045,2023-05-27 05:11:00,false,AUTOMATIC,MQB,,54,false,494M18C327,false,EARLY,55460180,54,52045,true,UP,UP,DEPARTURE,52054,U
DEPARTURE,2023-05-27 05:11:00,,2023-05-27 05:11:00,1,,,true,2,86520,2023-05-27 05:10:00,false,AUTOMATIC,, 3,84,false,862B14M527,false,EARLY,24629204,84,86520,true,UP,UP,DEPARTURE,86513,M
ARRIVAL,,,2023-05-27 05:14:00,2,,,true,2,87643,2023-05-27 05:12:00,false,AUTOMATIC,,,30,false,873C01M427,false,EARLY,22216001,30,87643,true,,,ARRIVAL,87648,
ARRIVAL,2023-05-27 05:13:00,,2023-05-27 05:13:00,1,,,true,4,87967,2023-05-27 05:12:00,false,AUTOMATIC,, 2,88,false,879W11M427,false,EARLY,22721000,88,87967,true,DOWN,DOWN,ARRIVAL,87972,
ARRIVAL,2023-05-27 05:10:00,,2023-05-27 05:10:00,2,,,true,29,84139,2023-05-27 05:12:00,false,AUTOMATIC,, 5,25,false,731C50M926,false,LATE,25396002,25,84139,true,DOWN,DOWN,ARRIVAL,84293,5
ARRIVAL,2023-05-27 05:11:00,,2023-05-27 05:11:00,1,,,true,1,21122,2023-05-27 05:12:00,false,AUTOMATIC,, 2,20,false,211B65M527,false,LATE,11817020,20,21122,true,DOWN,DOWN,ARRIVAL,21027,
DEPARTURE,,,2023-05-27 05:23:30,12,,,true,7,51955,2023-05-27 05:11:00,false,AUTOMATIC,, 1,21,false,475B12M427,false,EARLY,21916400,21,51955,true,UP,UP,DEPARTURE,52736,U
ARRIVAL,2023-05-27 05:09:00,,2023-05-27 05:08:30,4,,,true,1,50423,2023-05-27 05:12:00,false,AUTOMATIC,, 1,33,false,502W13M427,false,LATE,21381001,33,50423,true,UP,UP,ARRIVAL,50431,
ARRIVAL,2023-05-27 05:18:00,,2023-05-27 05:18:00,7,,,true,,88607,2023-05-27 05:11:00,false,AUTOMATIC,,,33,true,885U22M527,false,EARLY,21383208,33,88607,true,UP,UP,DESTINATION,,
DEPARTURE,2023-05-27 05:11:00,,2023-05-27 05:11:00,0,,,true,3,63633,2023-05-27 05:11:00,false,AUTOMATIC,, 4,88,false,879W14M427,false,ON TIME,22729000,88,63633,true,DOWN,DOWN,DEPARTURE,63629,M
ARRIVAL,2023-05-27 05:18:00,,2023-05-27 05:18:00,6,,,true,,60011,2023-05-27 05:12:00,false,AUTOMATIC,, 1,28,true,615U02M427,false,EARLY,22150007,28,60011,true,DOWN,DOWN,DESTINATION,,
DEPARTURE,,,2023-05-27 05:20:00,9,,,true,1,66324,2023-05-27 05:11:00,false,AUTOMATIC,,,27,false,665V02M527,false,EARLY,22185003,27,66324,true,UP,UP,DEPARTURE,66323,
ARRIVAL,,,2023-05-27 04:04:00,67,,,true,1,33088,2023-05-27 05:11:00,false,AUTOMATIC,MAR,,09,false,494M53CZ26,false,LATE,54606070,09,33088,true,,,ARRIVAL,33091,
ARRIVAL,2023-05-27 05:16:00,,2023-05-27 05:16:00,4,,,true,,50328,2023-05-27 05:12:00,false,AUTOMATIC,, 5,33,true,505W25M527,false,EARLY,21381008,33,50328,true,DOWN,DOWN,DESTINATION,,
DEPARTURE,,,2023-05-27 05:10:00,1,,,true,3,75351,2023-05-27 05:11:00,false,AUTOMATIC,MTS,,09,false,826A15C427,false,LATE,57622972,09,75351,true,UP,UP,DEPARTURE,75352,U
DEPARTURE,,,2023-05-27 05:11:00,0,,,true,1,73106,2023-05-27 05:11:00,false,AUTOMATIC,,,33,false,739T08M527,false,ON TIME,21381001,33,73106,true,DOWN,DOWN,DEPARTURE,73111,4
DEPARTURE,,,2023-05-27 05:13:30,1,,,false,3,00000,2023-05-27 05:12:00,false,AUTOMATIC,,,60,false,045P09M527,false,EARLY,23576003,60,04641,true,DOWN,DOWN,DEPARTURE,04517,F
ARRIVAL,,,2023-05-27 05:12:30,0,,,false,1,00000,2023-05-27 05:12:00,false,AUTOMATIC,,,60,false,075B71M427,false,ON TIME,23563015,60,07906,true,,,ARRIVAL,07953,
DEPARTURE,2023-05-27 05:07:00,,2023-05-27 05:07:30,3,,,false,3,00000,2023-05-27 05:10:00,false,AUTOMATIC,, 4,88,false,879W12M327,false,LATE,22729000,88,63212,true,DOWN,DOWN,DEPARTURE,63209,F
DEPARTURE,2023-05-27 05:10:00,,2023-05-27 05:10:30,0,,,false,5,00000,2023-05-27 05:10:00,false,AUTOMATIC,, 1,84,false,862L10M427,false,ON TIME,24629204,84,86045,true,UP,UP,DEPARTURE,86042,S
DEPARTURE,,,2023-05-27 05:16:00,5,,,true,7,23480,2023-05-27 05:11:00,false,AUTOMATIC,,,61,false,161Y00M427,false,EARLY,21700001,61,23480,true,UP,UP,DEPARTURE,23491,M
ARRIVAL,,,2023-05-27 05:25:00,13,,,false,13,00000,2023-05-27 05:12:00,false,AUTOMATIC,,,61,false,233B81M427,false,EARLY,21704001,61,44017,true,,,ARRIVAL,44025,
DEPARTURE,2023-05-27 05:12:00,,2023-05-27 05:12:00,1,,,false,7,00000,2023-05-27 05:11:00,false,MANUAL,,,71,false,801E00M427,false,EARLY,25432000,71,80305,,,,DEPARTURE,80199,
DEPARTURE,,,2023-05-27 05:12:00,2,,,true,8,35325,2023-05-27 05:10:00,false,AUTOMATIC,, 5,23,false,313D32M427,false,EARLY,12229820,23,35325,true,UP,UP,DEPARTURE,35505,E
ARRIVAL,2023-05-27 05:13:00,,2023-05-27 05:12:30,0,,,true,2,83431,2023-05-27 05:12:00,false,AUTOMATIC,, 2,84,false,831L20M527,false,ON TIME,24623104,84,83431,true,UP,UP,ARRIVAL,83441,2
DEPARTURE,2023-05-27 05:20:00,,2023-05-27 05:20:00,9,,,true,6,81119,2023-05-27 05:11:00,false,AUTOMATIC,,,25,false,813A10M527,false,EARLY,25370002,25,81119,true,UP,UP,DEPARTURE,81109,B
ARRIVAL,,,2023-05-27 05:12:30,0,,,false,1,00000,2023-05-27 05:12:00,false,AUTOMATIC,,,80,false,892A06M527,false,ON TIME,24606004,80,89408,true,,,ARRIVAL,89404,
DEPARTURE,2023-05-27 05:11:00,,2023-05-27 05:11:00,1,,,false,3,00000,2023-05-27 05:10:00,false,AUTOMATIC,, 1,80,false,892W10M427,false,EARLY,24605004,80,89731,true,UP,UP,DEPARTURE,89733,
DEPARTURE,2023-05-27 05:11:00,,2023-05-27 05:11:00,0,,,false,1,00000,2023-05-27 05:11:00,false,AUTOMATIC,,,80,false,885L50M527,false,ON TIME,24657005,80,88427,true,DOWN,DOWN,DEPARTURE,88440,N
ARRIVAL,2023-05-27 05:13:00,,2023-05-27 05:12:30,0,,,true,1,87131,2023-05-27 05:12:00,false,AUTOMATIC,, 4,84,false,872U04M527,false,ON TIME,24671105,84,87131,true,UP,UP,ARRIVAL,87133,
DEPARTURE,2023-05-27 04:55:00,,2023-05-27 04:55:30,16,,,true,2,88315,2023-05-27 05:11:00,false,AUTOMATIC,, 2,80,false,882A88M427,false,LATE,24652005,80,88315,true,UP,UP,DEPARTURE,88314,M
DEPARTURE,,,2023-05-27 05:12:00,1,,,true,5,87568,2023-05-27 05:11:00,false,AUTOMATIC,, 4,30,false,875C02M527,false,EARLY,22216001,30,87568,true,UP,UP,DEPARTURE,52088,
ARRIVAL,2023-05-27 05:13:00,,2023-05-27 05:12:30,0,,,false,1,00000,2023-05-27 05:12:00,false,AUTOMATIC,, 2,84,false,872O01M427,false,ON TIME,24671505,84,87271,true,UP,UP,ARRIVAL,87261,
DEPARTURE,2023-05-27 05:11:00,,2023-05-27 05:11:00,1,,,false,7,00000,2023-05-27 05:10:00,false,AUTOMATIC,, 2,28,false,551L01M527,false,EARLY,22269000,28,56650,true,UP,UP,DEPARTURE,59002,F
ARRIVAL,,,2023-05-27 05:25:30,13,,,true,13,50223,2023-05-27 05:12:00,false,AUTOMATIC,MFE,,09,false,664L69C127,false,EARLY,54606070,09,50223,true,,,ARRIVAL,50211,
ARRIVAL,2023-05-27 05:20:00,,2023-05-27 05:20:00,8,,,true,,50211,2023-05-27 05:12:00,false,AUTOMATIC,, 4,21,true,505F62M527,false,EARLY,21945001,21,50211,true,UP,UP,DESTINATION,,
ARRIVAL,,,2023-05-27 05:23:00,11,,,true,11,18479,2023-05-27 05:12:00,false,AUTOMATIC,,,20,false,321P07M427,false,EARLY,21734000,20,18479,true,,,ARRIVAL,18474,
ARRIVAL,,,2023-05-27 05:22:30,10,,,true,10,18067,2023-05-27 05:12:00,false,AUTOMATIC,,,61,false,173A13M427,false,EARLY,21704001,61,18067,true,,,ARRIVAL,17151,
DEPARTURE,,,2023-05-27 05:13:00,2,,,false,1,00000,2023-05-27 05:11:00,false,AUTOMATIC,,,25,false,745P15M527,false,EARLY,25506005,25,74260,true,DOWN,DOWN,DEPARTURE,74272,D
DEPARTURE,,,,0,,,false,,,2023-05-27 05:11:00,false,AUTOMATIC,,,20,false,321S30M427,true,OFF ROUTE,21730001,20,31620,,,,DEPARTURE,,
ARRIVAL,2023-05-27 04:19:00,,2023-05-27 04:19:00,1,,,true,,23405,2023-05-27 04:18:00,false,MANUAL,MFK,,54,true,494E28CZ26,false,EARLY,55460180,54,23405,false,,,DESTINATION,,
ARRIVAL,,,,0,,,false,,,2023-05-27 05:11:00,false,AUTOMATIC,,,79,false,522B00M527,true,OFF ROUTE,21936004,79,51602,,,,ARRIVAL,,
ARRIVAL,2023-05-27 05:13:00,,2023-05-27 05:12:30,0,,,true,1,51004,2023-05-27 05:12:00,false,AUTOMATIC,, 1,79,false,512B03M527,false,ON TIME,21936004,79,51004,true,UP,UP,ARRIVAL,51005,
DEPARTURE,,,2023-05-27 05:11:00,0,,,true,1,52226,2023-05-27 05:11:00,false,AUTOMATIC,MDU,10,09,false,074L81CY26,false,ON TIME,54606070,09,52226,true,DOWN,DOWN,DEPARTURE,50438,M
ARRIVAL,,,2023-05-27 05:17:30,5,,,true,5,51347,2023-05-27 05:12:00,false,AUTOMATIC,MNB,,09,false,514M56C427,false,EARLY,54606070,09,51347,true,,,ARRIVAL,51402,
DEPARTURE,,,,0,,,false,,,2023-05-27 05:11:00,false,AUTOMATIC,MKD,,09,false,174L88C926,true,OFF ROUTE,54606070,09,51130,,,,DEPARTURE,,
ARRIVAL,2023-05-27 05:12:00,,2023-05-27 05:11:30,1,,,false,1,00000,2023-05-27 05:12:00,false,AUTOMATIC,, 1,88,false,532R01M427,false,LATE,21726000,88,53229,true,UP,UP,ARRIVAL,53233,
DEPARTURE,2023-05-27 05:11:00,,2023-05-27 05:11:00,0,,,true,4,54001,2023-05-27 05:11:00,false,AUTOMATIC,, 1,88,false,532Y03M527,false,ON TIME,21723000,88,54001,true,UP,UP,DEPARTURE,54011,S
ARRIVAL,2023-05-27 05:12:00,,2023-05-27 05:12:00,0,,,true,1,86424,2023-05-27 05:12:00,false,AUTOMATIC,, 2,88,false,862S00M527,false,ON TIME,24744000,88,86424,true,DOWN,DOWN,ARRIVAL,86383,
DEPARTURE,,,2023-05-27 05:12:00,1,,,false,11,00000,2023-05-27 05:11:00,false,AUTOMATIC,,,29,false,425F03M427,false,EARLY,22977000,29,42128,true,DOWN,DOWN,DEPARTURE,37011,F
DEPARTURE,,,2023-05-27 05:17:00,6,,,false,3,00000,2023-05-27 05:11:00,false,AUTOMATIC,ML1,,50,false,735Z391427,false,EARLY,22244008,50,72254,true,DOWN,DOWN,DEPARTURE,87144,B
DEPARTURE,2023-05-27 05:11:00,,2023-05-27 05:11:30,0,,,true,6,50223,2023-05-27 05:11:00,false,AUTOMATIC,, 1,21,false,502F01M427,false,ON TIME,21939001,21,50223,true,UP,UP,DEPARTURE,50227,U
DEPARTURE,2023-05-27 05:12:00,,2023-05-27 05:12:00,1,,,true,4,12714,2023-05-27 05:11:00,false,AUTOMATIC,,,61,false,125Y08M527,false,EARLY,21704001,61,12714,true,UP,UP,DEPARTURE,12710,M
DEPARTURE,,,2023-05-27 05:16:00,4,,,true,6,12710,2023-05-27 05:12:00,false,AUTOMATIC,,,61,false,125Y08M527,false,EARLY,21704001,61,12710,true,UP,UP,DEPARTURE,12931,F
DEPARTURE,2023-05-27 05:11:00,,2023-05-27 05:11:00,0,,,false,1,00000,2023-05-27 05:11:00,false,AUTOMATIC,, 2,30,false,529I37M427,false,ON TIME,22215003,30,52088,true,DOWN,DOWN,DEPARTURE,52090,
ARRIVAL,2023-05-27 05:12:00,,2023-05-27 05:12:00,0,,,true,1,88231,2023-05-27 05:12:00,false,AUTOMATIC,, 1,88,false,882C03M527,false,ON TIME,24743000,88,88231,true,UP,UP,ARRIVAL,88224,
ARRIVAL,,,2023-05-27 05:19:00,6,,,true,6,88491,2023-05-27 05:13:00,false,AUTOMATIC,,,80,false,885S08M527,false,EARLY,24655005,80,88491,true,,,ARRIVAL,89351,
DEPARTURE,,,2023-05-27 05:11:30,0,,,true,1,87203,2023-05-27 05:11:00,false,AUTOMATIC,, 3,88,false,871A88M527,false,ON TIME,24747000,88,87203,true,DOWN,DOWN,DEPARTURE,87230,
DEPARTURE,,,2023-05-27 05:27:00,16,,,false,3,00000,2023-05-27 05:11:00,false,AUTOMATIC,MQK,,09,false,664O181427,false,EARLY,54606070,09,70029,true,UP,UP,DEPARTURE,70030,S
ARRIVAL,2023-05-27 05:30:00,,2023-05-27 05:30:00,17,,,true,19,70030,2023-05-27 05:13:00,false,AUTOMATIC,MQK, 6,09,false,664O181427,false,EARLY,54606070,09,70030,true,UP,UP,ARRIVAL,70070,6
ARRIVAL,2023-05-27 05:17:00,,2023-05-27 05:17:30,6,,,true,18,16591,2023-05-27 05:11:00,false,MANUAL,,,23,false,173K03M427,false,EARLY,11835920,23,16591,true,,,ARRIVAL,16514,
DEPARTURE,2023-05-27 05:29:00,,2023-05-27 05:29:30,18,,,true,4,16591,2023-05-27 05:11:00,false,MANUAL,,,23,false,173K03M427,false,EARLY,11835920,23,16591,true,,,DEPARTURE,16514,
DEPARTURE,,,,0,,,false,,,2023-05-27 05:11:00,false,AUTOMATIC,,,84,false,875S07M527,true,OFF ROUTE,24676004,84,87214,,,,DEPARTURE,,
DEPARTURE,2023-05-27 05:12:00,,2023-05-27 05:12:00,1,,,false,3,00000,2023-05-27 05:11:00,false,AUTOMATIC,,,88,false,635O11M527,false,EARLY,22788002,88,63405,true,UP,UP,DEPARTURE,63451,S
ARRIVAL,2023-05-27 05:15:00,,2023-05-27 05:15:00,3,,,true,,87114,2023-05-27 05:12:00,false,AUTOMATIC,, 2,84,true,875C03M527,false,EARLY,24676004,84,87114,true,DOWN,DOWN,DESTINATION,,
DEPARTURE,,,2023-05-27 05:02:00,9,,,true,7,73251,2023-05-27 05:11:00,false,AUTOMATIC,,,86,false,745T25M427,false,LATE,25905000,86,73251,true,UP,UP,DEPARTURE,73111,M
DEPARTURE,,,,0,,,false,,,2023-05-27 05:11:00,false,AUTOMATIC,MJ7,,05,false,816M30C826,true,OFF ROUTE,56161420,05,73253,,,,DEPARTURE,,
ARRIVAL,2023-05-27 05:17:00,,2023-05-27 05:17:00,5,,,false,6,00000,2023-05-27 05:12:00,false,AUTOMATIC,, 1,88,false,542K99M527,false,EARLY,21788001,88,54291,true,UP,UP,ARRIVAL,54293,
ARRIVAL,2023-05-27 05:11:00,,2023-05-27 05:11:00,1,,,true,1,86451,2023-05-27 05:12:00,false,AUTOMATIC,, 3,88,false,862P03M527,false,LATE,24744000,88,86451,true,UP,UP,ARRIVAL,86461,
ARRIVAL,2023-05-27 05:20:00,,2023-05-27 05:20:00,7,,,true,18,65630,2023-05-27 05:13:00,false,AUTOMATIC,,10,29,false,655P06M527,false,EARLY,22977000,29,65630,true,UP,UP,ARRIVAL,65625,0
DEPARTURE,,,2023-05-27 05:10:30,0,,,false,1,00000,2023-05-27 05:10:00,false,AUTOMATIC,, 2,20,false,325J49M427,false,ON TIME,21733000,20,31031,true,DOWN,DOWN,DEPARTURE,29002,
DEPARTURE,2023-05-27 05:11:00,,2023-05-27 05:11:30,0,,,true,3,89475,2023-05-27 05:11:00,false,AUTOMATIC,, 3,80,false,892P061527,false,ON TIME,24604004,80,89475,true,UP,UP,DEPARTURE,89478,3
DEPARTURE,,,2023-05-27 05:11:00,0,,,true,3,29002,2023-05-27 05:11:00,false,AUTOMATIC,,,20,false,325J49M427,false,ON TIME,21733000,20,29002,true,DOWN,DOWN,DEPARTURE,18449,
DEPARTURE,,,2023-05-27 05:14:30,3,,,true,3,87611,2023-05-27 05:11:00,false,AUTOMATIC,, 2,88,false,629W15M327,false,EARLY,22720000,88,87611,true,DOWN,DOWN,DEPARTURE,87613,P
DEPARTURE,2023-05-27 05:06:00,,2023-05-27 05:06:00,5,,,true,2,36151,2023-05-27 05:11:00,false,AUTOMATIC,, 1,23,false,365J01M527,false,LATE,12974820,23,36151,true,UP,UP,DEPARTURE,36056,1
ARRIVAL,,,2023-05-27 05:16:00,4,,,true,4,88321,2023-05-27 05:12:00,false,AUTOMATIC,,,80,false,885V04M427,false,EARLY,24653005,80,88321,true,,,ARRIVAL,88329,
DEPARTURE,,,2023-05-27 05:50:00,38,,,true,12,04730,2023-05-27 05:12:00,false,AUTOMATIC,MJE,,42,false,153Q812726,false,EARLY,52495112,42,04730,true,DOWN,DOWN,DEPARTURE,04641,
ARRIVAL,2023-05-27 05:14:00,,2023-05-27 05:13:00,2,,,true,5,40050,2023-05-27 05:11:00,false,MANUAL,,,71,false,401V91M427,false,EARLY,22340000,71,40050,false,,,ARRIVAL,40071,
DEPARTURE,,,2023-05-27 05:23:00,12,,,true,6,18479,2023-05-27 05:11:00,false,AUTOMATIC,, 1,20,false,321P07M427,false,EARLY,21734000,20,18479,true,DOWN,DOWN,DEPARTURE,18474,M
